,Combinations,Inertia,Silhouette Score,Adjusted Rand Index,Adjusted Mutual Information
731,"['mean', 'min', '50%', '75%', 'slope', 'skew']",467.7057229421019,0.48341730398720034,0.8326876861449808,0.7228079671957399
732,"['mean', 'min', '50%', '75%', 'kurt', 'skew']",492.59781266361153,0.5145071939868279,0.8115160192468606,0.6759243918996481
733,"['mean', 'min', '50%', 'max', 'slope', 'kurt']",500.90025414353437,0.3995858688796008,0.5586902537777862,0.6443894682042891
734,"['mean', 'min', '50%', 'max', 'slope', 'skew']",559.6833339584807,0.45114409239755643,0.8154467098169639,0.6884901545732495
735,"['mean', 'min', '50%', 'max', 'kurt', 'skew']",583.3713006233814,0.4832026701133967,0.8243723109933516,0.7087039257925032
736,"['mean', 'min', '50%', 'slope', 'kurt', 'skew']",472.30394144119896,0.5397192143611668,0.8171393482574947,0.6835487493099688
737,"['mean', 'min', '75%', 'max', 'slope', 'kurt']",543.0422018645559,0.3873635330810546,0.5586847019505682,0.651786642263148
738,"['mean', 'min', '75%', 'max', 'slope', 'skew']",614.0029971652277,0.34512750272672554,0.5562165074804059,0.6454227455891735
739,"['mean', 'min', '75%', 'max', 'kurt', 'skew']",653.641678892749,0.4422026014512634,0.8228334635267155,0.6978578908668633
740,"['mean', 'min', '75%', 'slope', 'kurt', 'skew']",546.2574261884135,0.49279862074110825,0.8166008480137901,0.6836959347879967
741,"['mean', 'min', 'max', 'slope', 'kurt', 'skew']",632.0668652469628,0.45875015778951256,0.8291486928049696,0.7047955886610848
742,"['mean', '25%', '50%', '75%', 'max', 'slope']",455.81545037151216,0.4028002180433254,0.5084582086088454,0.6304369963780265
743,"['mean', '25%', '50%', '75%', 'max', 'kurt']",491.628680188487,0.378490417832336,0.5084582086088454,0.6304369963780264
744,"['mean', '25%', '50%', '75%', 'max', 'skew']",563.2835562453811,0.3306149000375716,0.5087675655705528,0.6457996344884386
745,"['mean', '25%', '50%', '75%', 'slope', 'kurt']",431.9647342565823,0.3890014401298636,0.5477621492055852,0.6406870946267919
746,"['mean', '25%', '50%', '75%', 'slope', 'skew']",475.5392684095476,0.47602462060940026,0.7886576082484703,0.6421562013930415
747,"['mean', '25%', '50%', '75%', 'kurt', 'skew']",495.06586202397654,0.502961812766029,0.7712551762105083,0.6369526298840796
748,"['mean', '25%', '50%', 'max', 'slope', 'kurt']",508.4119319701556,0.38928819191773534,0.5379869682719324,0.6250148623855335
749,"['mean', '25%', '50%', 'max', 'slope', 'skew']",563.9306588697482,0.4214959365553691,0.6902685365396561,0.5967690139260621
750,"['mean', '25%', '50%', 'max', 'kurt', 'skew']",586.5853685238392,0.46991603455587905,0.7966604719408995,0.6680143141027004
751,"['mean', '25%', '50%', 'slope', 'kurt', 'skew']",477.70798870516865,0.5280610585256724,0.7904279789339328,0.6564198538013816
752,"['mean', '25%', '75%', 'max', 'slope', 'kurt']",552.2114363579861,0.3678662790466198,0.5109343831639274,0.6184663979117883
753,"['mean', '25%', '75%', 'max', 'slope', 'skew']",627.1130074080614,0.3229356346516793,0.5237153800774645,0.6348149724268721
754,"['mean', '25%', '75%', 'max', 'kurt', 'skew']",656.233043249909,0.4257900996272761,0.7694091370849363,0.6358530032810629
755,"['mean', '25%', '75%', 'slope', 'kurt', 'skew']",551.8463589772754,0.47882658643559484,0.7891198620691585,0.6431767295442795
756,"['mean', '25%', 'max', 'slope', 'kurt', 'skew']",637.6312226798844,0.44473678113280907,0.7901207108636914,0.6619191980934374
757,"['mean', '50%', '75%', 'max', 'slope', 'kurt']",574.5748287014119,0.3544143966728536,0.5013021217358119,0.6157495385808462
758,"['mean', '50%', '75%', 'max', 'slope', 'skew']",648.742347639048,0.308543970084538,0.5013021217358119,0.6157495385808462
759,"['mean', '50%', '75%', 'max', 'kurt', 'skew']",678.6492461826725,0.4058554052211525,0.7410796262084921,0.6040794435553981
760,"['mean', '50%', '75%', 'slope', 'kurt', 'skew']",576.9498500099762,0.4619265603038962,0.7885048628946095,0.6483501931702502
761,"['mean', '50%', 'max', 'slope', 'kurt', 'skew']",663.545594497369,0.42380435536238076,0.7631002886305096,0.6239145980407383
762,"['mean', '75%', 'max', 'slope', 'kurt', 'skew']",736.8059395388395,0.3837284531578372,0.7885048628946095,0.6483501931702501
763,"['std', 'min', '25%', '50%', '75%', 'max']",370.6523871746057,0.4558541097726042,0.5818722949764787,0.7035993692930342
764,"['std', 'min', '25%', '50%', '75%', 'slope']",322.45654453630436,0.4298517539208644,0.5509106316530468,0.6568223215736215
765,"['std', 'min', '25%', '50%', '75%', 'kurt']",364.6088852540704,0.4052743097297905,0.5429574805893856,0.6681027723982736
766,"['std', 'min', '25%', '50%', '75%', 'skew']",390.344298992952,0.52334770852485,0.8282191237239511,0.718570059551581
767,"['std', 'min', '25%', '50%', 'max', 'slope']",385.6678694454578,0.44424433804587876,0.5733173818655154,0.662235612031382
768,"['std', 'min', '25%', '50%', 'max', 'kurt']",421.9567776191703,0.4373457373967594,0.5705460758092372,0.7001078243738191
769,"['std', 'min', '25%', '50%', 'max', 'skew']",484.1798607931385,0.49183534567250614,0.8548522537752142,0.7532367415821775
770,"['std', 'min', '25%', '50%', 'slope', 'kurt']",342.86115552958887,0.41248208349683946,0.5497438692934565,0.6780229913918927
771,"['std', 'min', '25%', '50%', 'slope', 'skew']",374.9472375448798,0.5424187200128248,0.8203714323276191,0.7076216365310375
772,"['std', 'min', '25%', '50%', 'kurt', 'skew']",400.7205105767036,0.5818009673882442,0.8413050100512214,0.7241016291890616
773,"['std', 'min', '25%', '75%', 'max', 'slope']",427.08098539207725,0.44480669216983476,0.5971980206388844,0.6852178972295622
774,"['std', 'min', '25%', '75%', 'max', 'kurt']",466.8568383410566,0.4276405638475846,0.5941133888333812,0.6787069396138259
775,"['std', 'min', '25%', '75%', 'max', 'skew']",535.3698534483171,0.38270155359726044,0.5926525884858833,0.6837325526940555
776,"['std', 'min', '25%', '75%', 'slope', 'kurt']",420.1985683636167,0.39168741024623505,0.5289355606898339,0.6724267289466084
777,"['std', 'min', '25%', '75%', 'slope', 'skew']",448.8664905835199,0.49830129380994453,0.8326876861449808,0.7228079671957399
778,"['std', 'min', '25%', '75%', 'kurt', 'skew']",474.1059858079806,0.5316600087175641,0.8276034216584456,0.7077200165705565
779,"['std', 'min', '25%', 'max', 'slope', 'kurt']",475.5741686531344,0.41616038500708574,0.5848062370811893,0.6444981575949836
780,"['std', 'min', '25%', 'max', 'slope', 'skew']",534.1434329508223,0.47238249397051535,0.842080055053276,0.7231029013982385
781,"['std', 'min', '25%', 'max', 'kurt', 'skew']",557.9383364557538,0.5034493629750846,0.8510056796086265,0.7432594773592848
782,"['std', 'min', '25%', 'slope', 'kurt', 'skew']",449.5650807348825,0.558126395514423,0.8440804671765557,0.7184378171396535
783,"['std', 'min', '50%', '75%', 'max', 'slope']",452.44272316505396,0.42869972818859603,0.5771641995109928,0.6731460595331707
784,"['std', 'min', '50%', '75%', 'max', 'kurt']",490.61621305070827,0.41931784932979066,0.6102882932721015,0.6806455829665986
785,"['std', 'min', '50%', '75%', 'max', 'skew']",559.3624323609164,0.3738885474987101,0.5941133888333812,0.6787069396138258
786,"['std', 'min', '50%', '75%', 'slope', 'kurt']",446.0760574245751,0.38102061571993917,0.5176180902252753,0.6479762917094999
787,"['std', 'min', '50%', '75%', 'slope', 'skew']",475.4977644830207,0.48270241095043315,0.8326876861449808,0.7228079671957399
788,"['std', 'min', '50%', '75%', 'kurt', 'skew']",501.8833526190137,0.5151414118811481,0.8413050100512214,0.7241016291890615
789,"['std', 'min', '50%', 'max', 'slope', 'kurt']",501.3147664638138,0.4033477356758043,0.5771697552550857,0.6634287338756086
790,"['std', 'min', '50%', 'max', 'slope', 'skew']",564.8100832876692,0.4538220966844156,0.842080055053276,0.7231029013982385
791,"['std', 'min', '50%', 'max', 'kurt', 'skew']",589.212553034148,0.48391814449841564,0.8510056796086265,0.7432594773592848
792,"['std', 'min', '50%', 'slope', 'kurt', 'skew']",479.70386032702265,0.5369021093509431,0.8305331212420575,0.6996477683414626
793,"['std', 'min', '75%', 'max', 'slope', 'kurt']",542.8026923745034,0.4019013561910891,0.5957343982704986,0.6642555422550135
794,"['std', 'min', '75%', 'max', 'slope', 'skew']",610.6826320994942,0.36198337417817417,0.5975032727822954,0.6617592742435018
795,"['std', 'min', '75%', 'max', 'kurt', 'skew']",648.5346800689455,0.37394955587588785,0.6303044736079187,0.688125415005414
796,"['std', 'min', '75%', 'slope', 'kurt', 'skew']",554.1786783992206,0.4924757646260128,0.829917675406639,0.6997173679729577
797,"['std', 'min', 'max', 'slope', 'kurt', 'skew']",632.9316245929384,0.4617906011528806,0.8340788652764791,0.7109351846853775
798,"['std', '25%', '50%', '75%', 'max', 'slope']",468.5652741563417,0.4122307954694703,0.5477462189469684,0.6568227083535708
799,"['std', '25%', '50%', '75%', 'max', 'kurt']",507.38793649754126,0.3977193886066388,0.5788645995084913,0.687607971282784
800,"['std', '25%', '50%', '75%', 'max', 'skew']",576.6600351718831,0.4110879005320799,0.6284717217873296,0.6136246974358892
801,"['std', '25%', '50%', '75%', 'slope', 'kurt']",451.3016406303549,0.37361253860148924,0.5477621492055852,0.6406870946267919
802,"['std', '25%', '50%', '75%', 'slope', 'skew']",486.3939047720818,0.4727684839496543,0.8192169313044485,0.697948144761369
803,"['std', '25%', '50%', '75%', 'kurt', 'skew']",509.76175467419927,0.5039361566053541,0.8125163633260283,0.687726918321639
804,"['std', '25%', '50%', 'max', 'slope', 'kurt']",516.6967991846716,0.3987690519042215,0.5716314896548559,0.6404166260433029
805,"['std', '25%', '50%', 'max', 'slope', 'skew']",574.0790281050045,0.4397433883977838,0.8023604102223312,0.6742722116399786
806,"['std', '25%', '50%', 'max', 'kurt', 'skew']",599.147592001608,0.4711838072143258,0.8159857734401642,0.6889136606946094
807,"['std', '25%', '50%', 'slope', 'kurt', 'skew']",487.3541273066717,0.5237967760589112,0.8038991661469639,0.6691901878807801
808,"['std', '25%', '75%', 'max', 'slope', 'kurt']",560.2973660316276,0.390569291214679,0.5802606285403665,0.6430789328876904
809,"['std', '25%', '75%', 'max', 'slope', 'skew']",631.6908915492443,0.3528033401064156,0.5975032727822954,0.6617592742435018
810,"['std', '25%', '75%', 'max', 'kurt', 'skew']",670.9245854756713,0.43222086694145195,0.8243723109933516,0.7087039257925032
811,"['std', '25%', '75%', 'slope', 'kurt', 'skew']",562.0180973115032,0.48131206145252786,0.8166008480137901,0.6836959347879967
812,"['std', '25%', 'max', 'slope', 'kurt', 'skew']",644.7896354149102,0.4420064978404332,0.7901207108636914,0.6619191980934374
813,"['std', '50%', '75%', 'max', 'slope', 'kurt']",585.1090157994364,0.36089251205569506,0.5267952706646992,0.6272941722907848
814,"['std', '50%', '75%', 'max', 'slope', 'skew']",654.8754453786348,0.3734670050739922,0.6112990757815917,0.5949164835349061
815,"['std', '50%', '75%', 'max', 'kurt', 'skew']",694.0355356201339,0.33186877892753497,0.6022735678435841,0.6758594116078029
816,"['std', '50%', '75%', 'slope', 'kurt', 'skew']",589.2292796873703,0.46184797838452885,0.8034376099670936,0.6694151334915243
817,"['std', '50%', 'max', 'slope', 'kurt', 'skew']",673.4788681239975,0.4238436257518173,0.777418602729348,0.6500801354260214
818,"['std', '75%', 'max', 'slope', 'kurt', 'skew']",741.6684585707633,0.3309169327701046,0.6374705738723345,0.6701004415556655
819,"['min', '25%', '50%', '75%', 'max', 'slope']",455.00701155934127,0.4072199027500086,0.5246298716509122,0.65006212813478
820,"['min', '25%', '50%', '75%', 'max', 'kurt']",493.00594730609475,0.3841389377586307,0.5221652145589797,0.6646174314072412
821,"['min', '25%', '50%', '75%', 'max', 'skew']",562.9695682101521,0.3416607538941124,0.5428064303897903,0.6918469856340902
822,"['min', '25%', '50%', '75%', 'slope', 'kurt']",437.13887817188595,0.3841143400002955,0.551460792494856,0.6417347573621622
823,"['min', '25%', '50%', '75%', 'slope', 'skew']",471.64675012075764,0.48148298884055596,0.8326876861449808,0.7228079671957399
824,"['min', '25%', '50%', '75%', 'kurt', 'skew']",496.18323596400245,0.5128662096655743,0.8125163633260283,0.687726918321639
825,"['min', '25%', '50%', 'max', 'slope', 'kurt']",505.20529546714965,0.3988451974958252,0.5702478446186551,0.6478056003534919
826,"['min', '25%', '50%', 'max', 'slope', 'skew']",561.6648962214215,0.4444542263717332,0.8066696594869723,0.6927315927394888
827,"['min', '25%', '50%', 'max', 'kurt', 'skew']",586.0128876689356,0.47958918222927543,0.8243723109933516,0.7087039257925032
828,"['min', '25%', '50%', 'slope', 'kurt', 'skew']",474.60638297758175,0.5367850143152183,0.8171393482574947,0.6835487493099688
829,"['min', '25%', '75%', 'max', 'slope', 'kurt']",549.7808639458398,0.39051681325386867,0.5716255019396186,0.6503064741676238
830,"['min', '25%', '75%', 'max', 'slope', 'skew']",619.527063661405,0.3541467389501751,0.5928750756281858,0.6726032286232654
831,"['min', '25%', '75%', 'max', 'kurt', 'skew']",656.9535084269638,0.43961265473197525,0.8096701681871584,0.6820707994548313
832,"['min', '25%', '75%', 'slope', 'kurt', 'skew']",548.7007494504147,0.4898922557298048,0.8171393482574947,0.6835487493099688
833,"['min', '25%', 'max', 'slope', 'kurt', 'skew']",634.3277686135282,0.4537478594176568,0.8159857734401642,0.6889136606946092
834,"['min', '50%', '75%', 'max', 'slope', 'kurt']",572.6458374748462,0.3706916583383491,0.5485142503624392,0.6486788924188415
835,"['min', '50%', '75%', 'max', 'slope', 'skew']",643.6832831427806,0.33928813090836063,0.5928750756281858,0.6726032286232654
836,"['min', '50%', '75%', 'max', 'kurt', 'skew']",683.19986779258,0.32880469035663634,0.581170436187009,0.6744483371347659
837,"['min', '50%', '75%', 'slope', 'kurt', 'skew']",575.9855505517507,0.47024534040132543,0.8038991661469639,0.6691901878807801
838,"['min', '50%', 'max', 'slope', 'kurt', 'skew']",662.326068829083,0.43579884305397903,0.8029764402374284,0.6747736029603459
839,"['min', '75%', 'max', 'slope', 'kurt', 'skew']",733.6241130049751,0.33193472914717775,0.6302276408395168,0.6809043221615242
840,"['25%', '50%', '75%', 'max', 'slope', 'kurt']",579.8863692011951,0.35171275639897837,0.5013021217358119,0.6157495385808462
841,"['25%', '50%', '75%', 'max', 'slope', 'skew']",655.9206059593118,0.3063334105590384,0.5136980082404307,0.631948982831103
842,"['25%', '50%', '75%', 'max', 'kurt', 'skew']",685.2186998641861,0.3994986388953781,0.7213795542254278,0.6061425579406998
843,"['25%', '50%', '75%', 'slope', 'kurt', 'skew']",580.2269973233351,0.45862133651529413,0.7891198620691585,0.6431767295442795
844,"['25%', '50%', 'max', 'slope', 'kurt', 'skew']",664.4549437579846,0.42265574938579004,0.7648701329881914,0.6390769186366458
845,"['25%', '75%', 'max', 'slope', 'kurt', 'skew']",738.9434543628048,0.3803308232259584,0.7631002886305096,0.6239145980407382
846,"['50%', '75%', 'max', 'slope', 'kurt', 'skew']",754.9650957933338,0.34660803177116234,0.6254511746895974,0.5035463365601323
847,"['mean', 'std', 'min', '25%', '50%', '75%', 'max']",398.0160888638901,0.44394035864159653,0.540879962451067,0.6912878692583219
848,"['mean', 'std', 'min', '25%', '50%', '75%', 'slope']",342.20531742021046,0.4352590999638596,0.5288056756223147,0.6354501316411275
849,"['mean', 'std', 'min', '25%', '50%', '75%', 'kurt']",387.2893413819449,0.4147837077796075,0.5408014912679067,0.6760263504700105
850,"['mean', 'std', 'min', '25%', '50%', '75%', 'skew']",420.10054287251717,0.528217521749501,0.8155949123682938,0.7136052392344536
851,"['mean', 'std', 'min', '25%', '50%', 'max', 'slope']",418.3862512449512,0.43948501075781826,0.571319577708095,0.6842938653727334
852,"['mean', 'std', 'min', '25%', '50%', 'max', 'kurt']",452.2682480585719,0.43934363754749634,0.5741674345966848,0.701216416343001
853,"['mean', 'std', 'min', '25%', '50%', 'max', 'skew']",515.1048771694788,0.4980206824575517,0.8282191237239511,0.7185700595515813
854,"['mean', 'std', 'min', '25%', '50%', 'slope', 'kurt']",365.7327118474543,0.43532095871545634,0.5828771760373193,0.6877719103740175
855,"['mean', 'std', 'min', '25%', '50%', 'slope', 'skew']",407.5026427957349,0.5490868999953447,0.8203714323276191,0.7076216365310373
856,"['mean', 'std', 'min', '25%', '50%', 'kurt', 'skew']",433.2242927160669,0.5806709321265708,0.8276034216584456,0.7077200165705567
857,"['mean', 'std', 'min', '25%', '75%', 'max', 'slope']",461.004696089898,0.423017920624237,0.5449624046845306,0.6772673469913606
858,"['mean', 'std', 'min', '25%', '75%', 'max', 'kurt']",498.48102460984126,0.4278429659383857,0.5945848437116615,0.7076055789682834
859,"['mean', 'std', 'min', '25%', '75%', 'max', 'skew']",568.3170872197411,0.3859764102032523,0.5945848437116615,0.7076055789682834
860,"['mean', 'std', 'min', '25%', '75%', 'slope', 'kurt']",451.8577593618358,0.39174254570634853,0.5176180902252753,0.6479762917094999
861,"['mean', 'std', 'min', '25%', '75%', 'slope', 'skew']",480.0919828141325,0.5101312643350855,0.8342268052130495,0.7242561293981926
862,"['mean', 'std', 'min', '25%', '75%', 'kurt', 'skew']",505.53771923364536,0.5387198640530194,0.8413050100512214,0.7241016291890615
863,"['mean', 'std', 'min', '25%', 'max', 'slope', 'kurt']",512.7592211864433,0.4188612606136083,0.5941196294452132,0.6687732500569384
864,"['mean', 'std', 'min', '25%', 'max', 'slope', 'skew']",571.7058008186793,0.4772840473345838,0.8319179393734453,0.7076979571854034
865,"['mean', 'std', 'min', '25%', 'max', 'kurt', 'skew']",594.2114339982498,0.5127972389699572,0.8510056796086265,0.7432594773592848
866,"['mean', 'std', 'min', '25%', 'slope', 'kurt', 'skew']",486.0876341692577,0.5583520162667353,0.8305331212420575,0.6996477683414627
867,"['mean', 'std', 'min', '50%', '75%', 'max', 'slope']",485.1491914211213,0.4119320815558619,0.5246298716509122,0.6500621281347801
868,"['mean', 'std', 'min', '50%', '75%', 'max', 'kurt']",521.3036150783636,0.39669906973650826,0.5374893461753737,0.690308239818927
869,"['mean', 'std', 'min', '50%', '75%', 'max', 'skew']",590.7945897625191,0.35526781368954424,0.5374893461753737,0.6903082398189269
870,"['mean', 'std', 'min', '50%', '75%', 'slope', 'kurt']",468.46471399174317,0.3876242655846939,0.5576915407264427,0.6587560151451123
871,"['mean', 'std', 'min', '50%', '75%', 'slope', 'skew']",506.7591782758416,0.4966475451167825,0.8342268052130495,0.7242561293981928
872,"['mean', 'std', 'min', '50%', '75%', 'kurt', 'skew']",532.5817545517292,0.5246077510169541,0.8413050100512214,0.7241016291890616
873,"['mean', 'std', 'min', '50%', 'max', 'slope', 'kurt']",536.489751489388,0.40162191451858276,0.5722414250137529,0.6698526532057082
874,"['mean', 'std', 'min', '50%', 'max', 'slope', 'skew']",599.0019975655356,0.4632589879942213,0.8203714323276191,0.7076216365310373
875,"['mean', 'std', 'min', '50%', 'max', 'kurt', 'skew']",624.772902273638,0.4942294291211803,0.8243723109933516,0.7087039257925032
876,"['mean', 'std', 'min', '50%', 'slope', 'kurt', 'skew']",513.7830725417426,0.5423707383150677,0.8171393482574947,0.6835487493099688
877,"['mean', 'std', 'min', '75%', 'max', 'slope', 'kurt']",578.9798843240187,0.40237567647589606,0.589645037567026,0.6772274358855966
878,"['mean', 'std', 'min', '75%', 'max', 'slope', 'skew']",649.1438480337089,0.3641330099931922,0.589645037567026,0.6772274358855968
879,"['mean', 'std', 'min', '75%', 'max', 'kurt', 'skew']",688.3805179793538,0.35998616564836633,0.5913458933935198,0.6915541118302793
880,"['mean', 'std', 'min', '75%', 'slope', 'kurt', 'skew']",588.0028237270242,0.5039287135255716,0.8166008480137901,0.6836959347879967
881,"['mean', 'std', 'min', 'max', 'slope', 'kurt', 'skew']",670.0645674369841,0.4775412878418579,0.842465180408449,0.7233731436308604
882,"['mean', 'std', '25%', '50%', '75%', 'max', 'slope']",496.9111284189199,0.4052228758105362,0.5196984006859686,0.6486129925048475
883,"['mean', 'std', '25%', '50%', '75%', 'max', 'kurt']",532.4091776557422,0.3853248907598401,0.5087675655705528,0.6457996344884386
884,"['mean', 'std', '25%', '50%', '75%', 'max', 'skew']",603.9932917919684,0.341991621129595,0.5109253588783391,0.6463873075317264
885,"['mean', 'std', '25%', '50%', '75%', 'slope', 'kurt']",470.20177366413316,0.38364293960191576,0.53157989508248,0.6362022781490084
886,"['mean', 'std', '25%', '50%', '75%', 'slope', 'skew']",518.6916778806867,0.48833531230238225,0.8329953884800257,0.7144774134678523
887,"['mean', 'std', '25%', '50%', '75%', 'kurt', 'skew']",542.2741023809697,0.5136616116740851,0.8125163633260283,0.687726918321639
888,"['mean', 'std', '25%', '50%', 'max', 'slope', 'kurt']",549.0293677214722,0.39274864533259746,0.5477621492055852,0.6406870946267917
889,"['mean', 'std', '25%', '50%', 'max', 'slope', 'skew']",608.1633493396913,0.4594714495837343,0.8154467098169639,0.6884901545732495
890,"['mean', 'std', '25%', '50%', 'max', 'kurt', 'skew']",631.5075174411779,0.48552569140851215,0.8243723109933516,0.7087039257925032
891,"['mean', 'std', '25%', '50%', 'slope', 'kurt', 'skew']",521.025990309386,0.5354004546015759,0.8171393482574947,0.683548749309969
892,"['mean', 'std', '25%', '75%', 'max', 'slope', 'kurt']",592.7258926328667,0.37572652677783724,0.5214036881280248,0.6341527955761016
893,"['mean', 'std', '25%', '75%', 'max', 'slope', 'skew']",665.3345367297826,0.33641674808963995,0.5342617944293047,0.6528648055354777
894,"['mean', 'std', '25%', '75%', 'max', 'kurt', 'skew']",702.4454043200711,0.4505785586745015,0.8096701681871584,0.6820707994548313
895,"['mean', 'std', '25%', '75%', 'slope', 'kurt', 'skew']",595.1203567822199,0.4950121361962909,0.8171393482574947,0.6835487493099688
896,"['mean', 'std', '25%', 'max', 'slope', 'kurt', 'skew']",700.973463817638,0.47380367028347187,0.8251713447008362,0.7213933676423931
897,"['mean', 'std', '50%', '75%', 'max', 'slope', 'kurt']",616.2639781245068,0.37508556924951364,0.5477462189469684,0.6568227083535708
898,"['mean', 'std', '50%', '75%', 'max', 'slope', 'skew']",688.0539585769175,0.32635138363373356,0.5246298716509122,0.6500621281347801
899,"['mean', 'std', '50%', '75%', 'max', 'kurt', 'skew']",726.8676284931008,0.30907046589656173,0.5097694002784154,0.6460722132707762
900,"['mean', 'std', '50%', '75%', 'slope', 'kurt', 'skew']",622.512437872113,0.4788783981730892,0.8034376099670936,0.6694151334915243
901,"['mean', 'std', '50%', 'max', 'slope', 'kurt', 'skew']",708.5963653543648,0.4506722562434975,0.8159857734401642,0.6889136606946094
902,"['mean', 'std', '75%', 'max', 'slope', 'kurt', 'skew']",781.678851732788,0.41704322934359533,0.8159857734401642,0.6889136606946094
903,"['mean', 'min', '25%', '50%', '75%', 'max', 'slope']",482.77840790716925,0.40829972364493017,0.5280203121180865,0.6510487537569012
904,"['mean', 'min', '25%', '50%', '75%', 'max', 'kurt']",517.7486090021877,0.39112990010220017,0.5087675655705528,0.6457996344884386
905,"['mean', 'min', '25%', '50%', '75%', 'max', 'skew']",589.1540418684192,0.3481118709349174,0.5087675655705528,0.6457996344884386
906,"['mean', 'min', '25%', '50%', '75%', 'slope', 'kurt']",456.5965251371625,0.3948211510012551,0.5408270376454657,0.638745162756281
907,"['mean', 'min', '25%', '50%', '75%', 'slope', 'skew']",503.02865717145426,0.4952971221879797,0.8342268052130495,0.7242561293981926
908,"['mean', 'min', '25%', '50%', '75%', 'kurt', 'skew']",527.6957624878422,0.5239700225662681,0.8242177480326341,0.6912378642106922
909,"['mean', 'min', '25%', '50%', 'max', 'slope', 'kurt']",537.3216518692751,0.39847685208113587,0.5576915407264427,0.6587560151451124
910,"['mean', 'min', '25%', '50%', 'max', 'slope', 'skew']",594.1958061033373,0.4635022817004346,0.8203714323276191,0.7076216365310373
911,"['mean', 'min', '25%', '50%', 'max', 'kurt', 'skew']",618.2420618055037,0.4934115107596668,0.8243723109933516,0.7087039257925032
912,"['mean', 'min', '25%', '50%', 'slope', 'kurt', 'skew']",507.62134999062846,0.5447116042504578,0.8171393482574947,0.6835487493099688
913,"['mean', 'min', '25%', '75%', 'max', 'slope', 'kurt']",579.8782285503361,0.3804523547431777,0.5342617944293047,0.6528648055354777
914,"['mean', 'min', '25%', '75%', 'max', 'slope', 'skew']",651.9758900423394,0.34062213931185975,0.5342617944293047,0.6528648055354777
915,"['mean', 'min', '25%', '75%', 'max', 'kurt', 'skew']",688.3369581141839,0.4581883732013734,0.8096701681871584,0.6820707994548313
916,"['mean', 'min', '25%', '75%', 'slope', 'kurt', 'skew']",581.7157164634622,0.5026983907745662,0.8171393482574947,0.6835487493099688
917,"['mean', 'min', '25%', 'max', 'slope', 'kurt', 'skew']",668.3462517231701,0.4733690157252254,0.8159857734401642,0.6889136606946092
918,"['mean', 'min', '50%', '75%', 'max', 'slope', 'kurt']",602.1842545006197,0.3702883652604961,0.5246298716509122,0.65006212813478
919,"['mean', 'min', '50%', '75%', 'max', 'slope', 'skew']",674.8923966000242,0.3401886972185215,0.5517503287582639,0.649663640679028
920,"['mean', 'min', '50%', '75%', 'max', 'kurt', 'skew']",712.6165936944959,0.32072619117265183,0.5391076000552799,0.6907750907657265
921,"['mean', 'min', '50%', '75%', 'slope', 'kurt', 'skew']",608.9904605167454,0.4889459133809969,0.8166008480137901,0.6836959347879967
922,"['mean', 'min', '50%', 'max', 'slope', 'kurt', 'skew']",695.4876232539831,0.4590914011050417,0.8159857734401642,0.6889136606946094
923,"['mean', 'min', '75%', 'max', 'slope', 'kurt', 'skew']",768.5701096324063,0.42435559971152137,0.8159857734401642,0.6889136606946094
924,"['mean', '25%', '50%', '75%', 'max', 'slope', 'kurt']",608.2170277018305,0.3609260183212692,0.49737220502265966,0.6146304409575682
925,"['mean', '25%', '50%', '75%', 'max', 'slope', 'skew']",682.6087874458443,0.3146591519455924,0.5095369738730481,0.6307513234518001
926,"['mean', '25%', '50%', '75%', 'max', 'kurt', 'skew']",716.595052585304,0.4266505409623197,0.7551675426162163,0.6191112862158958
927,"['mean', '25%', '50%', '75%', 'slope', 'kurt', 'skew']",612.6771037760194,0.47858883904872174,0.7885048628946095,0.6483501931702502
928,"['mean', '25%', '50%', 'max', 'slope', 'kurt', 'skew']",700.2530761542827,0.44428175135766235,0.7757257593090646,0.6356277146898353
929,"['mean', '25%', '75%', 'max', 'slope', 'kurt', 'skew']",772.5331933048824,0.4114960570142599,0.7885048628946095,0.6483501931702502
930,"['mean', '50%', '75%', 'max', 'slope', 'kurt', 'skew']",797.4801573148694,0.39402557232006236,0.7741869132000754,0.6289525011131181
931,"['std', 'min', '25%', '50%', '75%', 'max', 'slope']",491.34544968995465,0.425523463510769,0.5760111683895688,0.6783861989795179
932,"['std', 'min', '25%', '50%', '75%', 'max', 'kurt']",527.61478550561,0.40951937360890217,0.5779428430962963,0.70237990337876
933,"['std', 'min', '25%', '50%', '75%', 'max', 'skew']",597.3734983135306,0.36835568599509527,0.5779428430962963,0.70237990337876
934,"['std', 'min', '25%', '50%', '75%', 'slope', 'kurt']",475.8051666588046,0.37510798185388355,0.5447459943753676,0.655089149514424
935,"['std', 'min', '25%', '50%', '75%', 'slope', 'skew']",510.7305545722331,0.4947073701569708,0.8342268052130495,0.7242561293981926
936,"['std', 'min', '25%', '50%', '75%', 'kurt', 'skew']",536.8022911968918,0.5216018511737811,0.8413050100512214,0.7241016291890615
937,"['std', 'min', '25%', '50%', 'max', 'slope', 'kurt']",541.1604166933502,0.39849555630905986,0.568620042942937,0.6687635896786526
938,"['std', 'min', '25%', '50%', 'max', 'slope', 'skew']",601.2593515766494,0.4619675018007965,0.8203714323276191,0.7076216365310375
939,"['std', 'min', '25%', '50%', 'max', 'kurt', 'skew']",625.5235590563241,0.4943654599311814,0.8376122106781659,0.7246367469131526
